cluuq,HH_code,gps_latitude,gps_longitude,prov,dist,div,loc,locality,hh_grid,mini_grid,solar,exp_mnth,county,exp_annual,pw_final
1098_4,1091201022_07,-3.182718512,40.1103543,Coast,Malindi,Malindi,Malindi Town,U,1.00E+00,0.00E+00,0.00E+00,7200,Kilifi,,1157.928711
1098_4,1091201022_02,-3.186938836,40.1112396,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,30000,827.09198
1098_4,1091201022_06,-3.181996044,40.1102884,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,194000,827.09198
1098_4,1091201022_08,-3.184692802,40.1114071,Coast,Malindi,Malindi,Malindi Town,U,1.00E+00,0.00E+00,0.00E+00,5340,Kilifi,54000,1157.928711
1098_4,1091201022_10,-3.185793897,40.1115669,Coast,Malindi,Malindi,Malindi Town,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,76000,1157.928711
1098_4,1091201022_03,-3.186928748,40.10873,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,16000,827.09198
1098_4,1091201022_01,-3.185522738,40.1113969,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,93000,827.09198
1098_4,1091201022_12,-3.185220003,40.1115165,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,5000,827.09198
1098_4,1091201022_11,-3.185375172,40.111448,Coast,Malindi,Malindi,Malindi Town,U,0.00E+00,0.00E+00,0.00E+00,,Kilifi,4000,827.09198
1098_4,1091201022_04,-3.186308064,40.1084365,Coast,Malindi,Malindi,Malindi Town,U,1.00E+00,0.00E+00,0.00E+00,,Kilifi,80000,1157.928711
1103_3,1091202021_03,-3.266828454,40.0623623,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,13000,1491.719482
1103_3,1091202021_06,-3.2738683,40.0607675,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,16000,1491.719482
1103_3,1091202021_04,-3.265848223,40.0607878,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,17000,1491.719482
1103_3,1091202021_01,-3.265839184,40.0639715,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,,1491.719482
1103_3,1091202021_05,-3.271919313,40.061462,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,,1491.719482
1103_3,1091202021_07,-3.278154874,40.0630895,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,2500,1491.719482
1103_3,1091202021_12,-3.281838608,40.0615364,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,4500,1491.719482
1103_3,1091202021_13,-3.280302965,40.0636756,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,11600,1491.719482
1103_3,1091202021_11,-3.283357129,40.0626465,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,23600,1491.719482
1103_3,1091202021_02,-3.265893898,40.0632522,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,,1491.719482
1103_3,1091202021_10,-3.28180478,40.0628231,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,,1491.719482
1103_3,1091202021_09,-3.278641482,40.0639547,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,11600,1491.719482
1103_3,1091202021_08,-3.278486369,40.0638185,Coast,Malindi,Malindi,Ganda,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,167000,1491.719482
1121_1,1091302011_04,-3.033017018,39.8179194,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,77100,1248.24353
1121_1,1091302011_10,-3.02544331,39.8430731,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,18000,1248.24353
1121_1,1091302011_11,-3.026210652,39.8447273,Coast,Malindi,Marafa,Bungale,R,1.00E+00,0.00E+00,1.00E+00,,Kilifi,75888,1248.24353
1121_1,1091302011_12,-3.027456845,39.8431046,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,55000,1248.24353
1121_1,1091302011_01,-3.03401243,39.8191316,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,77200,1248.24353
1121_1,1091302011_09,-3.027006899,39.8476195,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,34200,1248.24353
1121_1,1091302011_08,-3.025947708,39.8428084,Coast,Malindi,Marafa,Bungale,R,1.00E+00,0.00E+00,0.00E+00,,Kilifi,57000,1248.24353
1121_1,1091302011_06,-3.037293244,39.8185375,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,1.00E+00,,Kilifi,99000,1248.24353
1121_1,1091302011_03,-3.029665644,39.8191169,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,109000,1248.24353
1121_1,1091302011_05,-3.035368779,39.8189754,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,64008,1248.24353
1121_1,1091302011_02,-3.0336462,39.8201566,Coast,Malindi,Marafa,Bungale,R,0.00E+00,0.00E+00,0.00E+00,,Kilifi,189300,1248.24353
1121_1,1091302011_07,-3.025903689,39.8432758,Coast,Malindi,Marafa,Bungale,R,1.00E+00,0.00E+00,1.00E+00,,Kilifi,318405,1248.24353
1191_6,1100311021_05,-1.504082785,40.0182503,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,3000,122.1258316
1191_6,1100311021_08,-1.507029398,40.0196557,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,79000,122.1258316
1191_6,1100311021_04,-1.504213867,40.0182424,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,2100,122.1258316
1191_6,1100311021_01,-1.5040968,40.0185263,Coast,Tana River,Galole,Zubaki,U,0.00E+00,0.00E+00,0.00E+00,,Tana-River,9388,2933.885986
1191_6,1100311021_07,-1.504548083,40.0183239,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,49500,122.1258316
1191_6,1100311021_02,-1.505261448,40.0188624,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,1200,122.1258316
1191_6,1100311021_06,-1.504223016,40.0193286,Coast,Tana River,Galole,Zubaki,U,1.00E+00,0.00E+00,0.00E+00,8000,Tana-River,74800,8093.478027
1191_6,1100311021_09,-1.506278854,40.0220639,Coast,Tana River,Galole,Zubaki,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,95000,122.1258316
1191_6,1100311021_03,-1.504435014,40.0197296,Coast,Tana River,Galole,Zubaki,U,0.00E+00,0.00E+00,1.00E+00,,Tana-River,2900,2933.885986
1192_6,1100401011_06,-0.505585977,39.4816408,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,26300,923.5684814
1192_6,1100401011_01,-0.508361705,39.4792207,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,160000,923.5684814
1192_6,1100401011_08,-0.508514886,39.479835,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,15088,923.5684814
1192_6,1100401011_09,-0.508045835,39.4798557,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,5076,923.5684814
1192_6,1100401011_07,-0.510179595,39.4801772,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,20404,923.5684814
1192_6,1100401011_03,-0.510614836,39.4780031,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,822000,923.5684814
1192_6,1100401011_02,-0.509163815,39.477576,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,115500,923.5684814
1192_6,1100401011_04,-0.508075355,39.4797964,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,3100,923.5684814
1192_6,1100401011_05,-0.508560269,39.4798976,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,3800,923.5684814
1192_6,1100401011_10,-0.508515116,39.4799244,Coast,Tana River,Madogo,Madogo,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,1000,923.5684814
1200_1,1100501011_05,-1.833446759,40.1039478,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,13288,1055.506836
1200_1,1100501011_08,-1.831541701,40.1031302,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,6800,1055.506836
1200_1,1100501011_07,-1.8327848,40.1037108,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,117800,1055.506836
1200_1,1100501011_03,-1.851246912,40.111833,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,11544,1055.506836
1200_1,1100501011_04,-1.851113761,40.111927,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,11544,1055.506836
1200_1,1100501011_02,-1.851813293,40.1110184,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,11544,1055.506836
1200_1,1100501011_06,-1.832922297,40.1035986,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,41000,1055.506836
1200_1,1100501011_01,-1.851465367,40.1107492,Coast,Tana River,Wenje,Gwano,R,1.00E+00,0.00E+00,0.00E+00,,Tana-River,41328,1847.136963
1202_3,1100501031_12,-1.794253578,40.1021362,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,5000,2487.388428
1202_3,1100501031_03,-1.798414889,40.0971805,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,19000,2487.388428
1202_3,1100501031_01,-1.798250678,40.0971178,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,34600,2487.388428
1202_3,1100501031_08,-1.79826318,40.0970696,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,5300,2487.388428
1202_3,1100501031_11,-1.795762081,40.0991845,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,0,2487.388428
1202_3,1100501031_06,-1.794177356,40.1023159,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,135000,2487.388428
1202_3,1100501031_09,-1.798175769,40.0970776,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,1.00E+00,,Tana-River,9000,2487.388428
1202_3,1100501031_05,-1.797287347,40.098119,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,88000,2487.388428
1202_3,1100501031_04,-1.798252812,40.0969325,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,14000,2487.388428
1202_3,1100501031_07,-1.798330106,40.0970803,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,4000,2487.388428
1202_3,1100501031_10,-1.798618989,40.0970726,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,0,2487.388428
1202_3,1100501031_02,-1.798180993,40.09706,Coast,Tana River,Wenje,Gwano,R,0.00E+00,0.00E+00,0.00E+00,,Tana-River,104500,2487.388428
1247_1,1110102011_09,-2.27390503,40.8996171,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,16940,354.2193604
1247_1,1110102011_02,-2.270787268,40.9012419,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,4630,Lamu,2238,354.2193604
1247_1,1110102011_01,-2.272683744,40.901954,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,3388,354.2193604
1247_1,1110102011_05,-2.273158083,40.9015807,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,104000,354.2193604
1247_1,1110102011_08,-2.270828224,40.8997716,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,44164,354.2193604
1247_1,1110102011_03,-2.271481538,40.8998645,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,9500,354.2193604
1247_1,1110102011_11,-2.273259371,40.8982833,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,,Lamu,97164,354.2193604
1247_1,1110102011_10,-2.274449535,40.8989667,Coast,Lamu,Amu,Langoni,U,0.00E+00,0.00E+00,0.00E+00,,Lamu,37776,587.2584229
1247_1,1110102011_04,-2.269187712,40.9002852,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,11650,Lamu,11300,354.2193604
1247_1,1110102011_07,-2.269550533,40.9002528,Coast,Lamu,Amu,Langoni,U,0.00E+00,0.00E+00,0.00E+00,,Lamu,30000,587.2584229
1247_1,1110102011_06,-2.271785924,40.8990529,Coast,Lamu,Amu,Langoni,U,1.00E+00,0.00E+00,0.00E+00,10388,Lamu,9776,354.2193604
1275_2,1110504011_04,-2.074666014,41.1089055,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,68052,2093.354004
1275_2,1110504011_11,-2.074433452,41.1094807,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,44656,2093.354004
1275_2,1110504011_02,-2.074861092,41.1093126,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,1.00E+00,,Lamu,17500,2093.354004
1275_2,1110504011_05,-2.075301993,41.1090294,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,3500,2093.354004
1275_2,1110504011_08,-2.075133285,41.1099324,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,1.00E+00,8176,Lamu,19888,2093.354004
1275_2,1110504011_09,-2.075149728,41.1093399,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,9264,2093.354004
1275_2,1110504011_03,-2.074666014,41.1089055,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,6276,2093.354004
1275_2,1110504011_06,-2.074396035,41.108951,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,3550,Lamu,16664,2093.354004
1275_2,1110504011_07,-2.075452653,41.1098215,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,10164,2093.354004
1275_2,1110504011_01,-2.074761108,41.1089822,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,1.00E+00,,Lamu,45664,2093.354004
1275_2,1110504011_12,-2.074208676,41.1085244,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,0.00E+00,,Lamu,14776,2093.354004
1275_2,1110504011_10,-2.074818601,41.1080325,Coast,Lamu,Faza,Tchundwa,R,0.00E+00,0.00E+00,1.00E+00,,Lamu,37664,2093.354004
1288_2,1120102011_13,-3.562941523,38.7536987,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,13700,1124.28833
1288_2,1120102011_08,-3.560721231,38.7476572,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,64000,1124.28833
1288_2,1120102011_02,-3.559148007,38.7485576,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,48100,1525.819824
1288_2,1120102011_07,-3.56108249,38.7534537,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,2500,1124.28833
1288_2,1120102011_03,-3.560085303,38.7470379,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,11988,Taita Taveta,51700,1525.819824
1288_2,1120102011_04,-3.563967093,38.750375,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,8750,1525.819824
1288_2,1120102011_05,-3.564419998,38.7459429,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,68200,1525.819824
1288_2,1120102011_12,-3.560768994,38.7450365,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,1.00E+00,9300,Taita Taveta,80000,1525.819824
1288_2,1120102011_10,-3.559416434,38.7475857,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,2075,Taita Taveta,500,1124.28833
1288_2,1120102011_01,-3.561860724,38.7467966,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,7150,Taita Taveta,40200,1124.28833
1288_2,1120102011_06,-3.558853075,38.7464246,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,8476,1525.819824
1288_2,1120102011_09,-3.563632686,38.7463555,Coast,Taita,Nyangala,Marungu,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,312676,1525.819824
1288_2,1120102011_11,-3.558894837,38.7467185,Coast,Taita,Nyangala,Marungu,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,16000,1124.28833
1295_3,1090301052_03,-3.378576094,38.5626745,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,92150,227.7813568
1295_3,1090301052_04,-3.379698447,38.562868,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,1780,Taita Taveta,33500,227.7813568
1295_3,1090301052_14,-3.380079185,38.563711,Coast,Taita,Voi,Voi,R,1.00E+00,0.00E+00,1.00E+00,,Taita Taveta,19300,74.929039
1295_3,1090301052_12,-3.382857871,38.5636466,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,5000,Taita Taveta,,421.8173523
1295_3,1090301052_07,-3.382660803,38.5641441,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,1.00E+00,3747,Taita Taveta,68500,421.8173523
1295_3,1090301052_05,-3.379596198,38.5626343,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,6600,Taita Taveta,56500,421.8173523
1295_3,1090301052_01,-3.377241881,38.5614587,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,49200,227.7813568
1295_3,1090301052_19,-3.378107089,38.5618335,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,4950,Taita Taveta,5500,227.7813568
1295_3,1090301052_18,-3.378958824,38.5609626,Coast,Taita,Voi,Voi,P,0.00E+00,0.00E+00,1.00E+00,4600,Taita Taveta,14000,40.46167755
1295_3,1090301052_15,-3.380855375,38.5652532,Coast,Taita,Voi,Voi,R,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,12750,74.929039
1295_3,1090301052_16,-3.38127874,38.564017,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,5400,Taita Taveta,39500,227.7813568
1295_3,1090301052_10,-3.376767682,38.5612897,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,5508,Taita Taveta,60020,421.8173523
1295_3,1090301052_02,-3.378609599,38.561868,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,42100,421.8173523
1295_3,1090301052_08,-3.376048739,38.5617812,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,1.00E+00,,Taita Taveta,71000,421.8173523
1295_3,1090301052_09,-3.382485865,38.5612208,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,30000,421.8173523
1295_3,1090301052_11,-3.377038869,38.5614947,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,1.00E+00,,Taita Taveta,49900,421.8173523
1295_3,1090301052_13,-3.382060282,38.5648031,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,41100,227.7813568
1295_3,1090301052_17,-3.383068384,38.5651973,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,15703,Taita Taveta,217000,421.8173523
1295_3,1090301052_06,-3.381533463,38.5629497,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,5900,Taita Taveta,134250,227.7813568
1295_4,1090301051_06,-3.367121067,38.5382341,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,19700,138.0493164
1295_4,1090301051_07,-3.366330306,38.5397959,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,34100,138.0493164
1295_4,1090301051_04,-3.369582844,38.5413685,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,73276,138.0493164
1295_4,1090301051_03,-3.371304711,38.5404455,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,49588,138.0493164
1295_4,1090301051_05,-3.366739069,38.5418612,Coast,Taita,Voi,Voi,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,33100,24.52223206
1295_4,1090301051_08,-3.369256899,38.5382605,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,69410,138.0493164
1295_4,1090301051_01,-3.370692836,38.537312,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,47588,138.0493164
1295_4,1090301051_10,-3.368607055,38.537008,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,120,138.0493164
1295_4,1090301051_11,-3.367693339,38.538144,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,12000,138.0493164
1295_4,1090301051_09,-3.372486303,38.5403797,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,204776,138.0493164
1295_4,1090301051_02,-3.368441152,38.5398729,Coast,Taita,Voi,Voi,R,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,39300,24.52223206
1295_9,1090301053_02,-3.384948791,38.5713741,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,1.00E+00,4940,Taita Taveta,58950,354.3265991
1295_9,1090301053_11,-3.385839661,38.569463,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,1550,Taita Taveta,2000,354.3265991
1295_9,1090301053_06,-3.384655814,38.567735,Coast,Taita,Voi,Voi,R,0.00E+00,0.00E+00,1.00E+00,9900,Taita Taveta,,62.94039154
1295_9,1090301053_04,-3.385080835,38.5731371,Coast,Taita,Voi,Voi,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,54300,62.94039154
1295_9,1090301053_08,-3.387192248,38.5741393,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,2250,Taita Taveta,22888,354.3265991
1295_9,1090301053_13,-3.383995302,38.5714268,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,5050,Taita Taveta,5800,647.911499
1295_9,1090301053_12,-3.383430436,38.5671823,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,33550,354.3265991
1295_9,1090301053_09,-3.387392379,38.5687284,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,3550,Taita Taveta,13988,647.911499
1295_9,1090301053_03,-3.384608629,38.5722725,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,9527,Taita Taveta,148776,647.911499
1295_9,1090301053_05,-3.386052963,38.5749621,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,0.00E+00,,Taita Taveta,80888,647.911499
1295_9,1090301053_10,-3.383538829,38.5732983,Coast,Taita,Voi,Voi,U,1.00E+00,0.00E+00,1.00E+00,,Taita Taveta,11500,647.911499
1295_9,1090301053_01,-3.383866059,38.5717907,Coast,Taita,Voi,Voi,R,0.00E+00,0.00E+00,0.00E+00,3550,Taita Taveta,19800,62.94039154
1295_9,1090301053_07,-3.384242867,38.5723572,Coast,Taita,Voi,Voi,U,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,71776,354.3265991
1297_3,1120301021_02,-3.490776295,38.4637734,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,9450,1202.671753
1297_3,1120301021_05,-3.530308681,38.4788869,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,4800,1202.671753
1297_3,1120301021_10,-3.525452602,38.4740234,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,5000,1202.671753
1297_3,1120301021_09,-3.535083962,38.4802097,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,5500,1202.671753
1297_3,1120301021_01,-3.490345429,38.4634953,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,0,1202.671753
1297_3,1120301021_07,-3.491229784,38.4633431,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,20400,1202.671753
1297_3,1120301021_06,-3.527322655,38.4764767,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,9200,1202.671753
1297_3,1120301021_04,-3.50319873,38.455931,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,9600,1202.671753
1297_3,1120301021_03,-3.49494277,38.4568068,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,38100,1202.671753
1297_3,1120301021_08,-3.495156447,38.4558087,Coast,Taita,Mwatate,Mwatate,R,0.00E+00,0.00E+00,1.00E+00,,Taita Taveta,14000,1202.671753
1322_2,1120303011_01,-3.376829784,38.2732386,Coast,Taita,Wundanyi,Mwanda,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,34068,1452.205688
1322_2,1120303011_02,-3.384772182,38.2727932,Coast,Taita,Wundanyi,Mwanda,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,19492,1452.205688
1322_2,1120303011_09,-3.38946718,38.273326,Coast,Taita,Wundanyi,Mwanda,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,2138,1452.205688
1322_2,1120303011_04,-3.376328353,38.2733904,Coast,Taita,Wundanyi,Mwanda,R,0.00E+00,0.00E+00,0.00E+00,,Taita Taveta,164052,1452.205688
